-0.0111366 6.35918 -1105.98 59653.2 0 -2.04046 128.523 -1009.64 3091.74 1.2843 22.1758 89.6079 -559.9 
-0.0142273 8.04837 -1432.58 74415.4 0 -2.08799 133.579 -1110.38 3699.18 1.29872 22.3395 89.6002 -568.947 
-0.0172001 9.75566 -1542 78198.4 0 -2.08271 134.502 -1127.06 3774.96 1.27366 22.5503 91.3556 -579.41 
-0.0164171 9.59072 -1595.45 82744.1 0 -2.07449 135.314 -1162.42 4043.29 1.25973 22.5774 91.7128 -580.138 
-0.0128432 7.51861 -1278.7 66483.4 0 -2.05541 130.365 -1051.93 3350.42 1.26094 22.2322 90.9646 -563.47 
-0.0128332 7.5776 -1309.24 68102.7 0 -2.08587 132.473 -1078.28 3445.36 1.30884 22.0508 88.5376 -555.175 
-0.0145295 8.59114 -1480.07 78754.4 0 -2.09904 136.712 -1182.17 4121.03 1.2668 22.4529 91.6341 -575.511 
-0.0123001 7.19798 -1275.06 69382.3 0 -2.10945 135.595 -1140.78 3820.45 1.29661 22.3499 90.513 -571.696 
-0.0155391 8.82114 -1532.93 77675.3 0 -2.11192 134.512 -1091.76 3437.83 1.33604 22.1607 88.8304 -563.778 
-0.0148135 8.49785 -1482.72 81552.1 0 -2.09015 138.054 -1230.3 4457.92 1.26768 22.4835 91.1018 -575.762 
-0.0143376 8.43532 -1507.99 83022.1 0 -2.11515 139.903 -1261.32 4621.12 1.24377 22.6212 92.799 -583.087 
-0.0174441 10.2694 -1740.14 92261.9 0 -2.09215 139.086 -1238.37 4470.94 1.25585 22.7222 92.6023 -588.046 
-0.0132678 7.91085 -1444.46 80894.4 0 -2.09611 138.274 -1225.98 4417.48 1.25925 22.6146 92.1195 -582.67 
-0.0133006 8.12957 -1508.4 86371.2 0 -2.13449 142.748 -1306.27 4868.99 1.28976 22.8086 92.2888 -595.241 
0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 
-0.0143445 8.62222 -1571.07 88832.8 0 -2.08742 139.9 -1270.11 4724.27 1.23927 23.0558 94.0041 -603.93 
-0.0107073 6.82798 -1319.46 77083 0 -2.09261 138.447 -1245.73 4586.48 1.23903 22.7472 92.4964 -586.694 
-0.0122367 7.7248 -1474.47 85313.1 0 -2.08336 139.564 -1278.4 4801.72 1.22919 22.7799 93.5345 -590.01 
-0.0175573 10.3828 -1867.54 98068.8 0 -2.10585 140.125 -1265.69 4658.54 1.24917 22.7101 92.9593 -588.131 
-0.0161518 9.65741 -1740.63 93041.7 0 -2.10849 139.954 -1255.33 4576.68 1.2456 22.927 93.6178 -598.437 
-0.0107545 6.54975 -1202.39 68541.7 0 -2.06676 133.69 -1124.09 3777.92 1.23276 22.6923 92.8102 -584.777 
-0.0133183 7.96444 -1448.84 80756.3 0 -2.08238 137.146 -1206.34 4309.41 1.22056 22.8857 93.9946 -594.595 
-0.0138208 8.20352 -1426.36 77127 0 -2.08191 135.459 -1155.66 3965.1 1.26629 22.4864 91.8353 -577.315 
-0.0155043 9.11514 -1624.47 86873.8 0 -2.09262 137.621 -1204.82 4267.08 1.23043 22.9565 93.696 -597.795 
-0.0157851 9.11045 -1614.85 83110.5 0 -2.05796 132.576 -1091.79 3564.81 1.27716 22.2653 90.6827 -565.892 
-0.0177184 10.1353 -1768.08 88618.2 0 -2.08234 134.536 -1130.07 3792.46 1.2299 22.7504 93.3859 -588.378 
-0.0167909 9.70106 -1597.42 81197.9 0 -2.07845 133.745 -1091.04 3476.85 1.31513 22.3179 89.6061 -569.84 
-0.0165966 9.46494 -1658.42 86473.4 0 -2.08755 135.929 -1153.4 3929.63 1.26317 22.8563 93.0183 -595.899 
-0.0122034 7.58194 -1400 76147.3 0 -2.07253 133.998 -1122.07 3751.46 1.27163 22.4707 91.5119 -576.259 
-0.0112941 6.90522 -1254.06 68799.7 0 -2.07669 133.053 -1093.35 3568.23 1.27866 22.5965 91.7177 -583.036 
-0.0132483 7.87546 -1370.31 73483.2 0 -2.0443 131.293 -1061.57 3383.21 1.32597 22.1196 88.7635 -560.191 
-0.0360625 15.5936 -2188.39 97359.7 0 -2.07054 132.324 -1057.19 3282.95 1.32108 22.2373 89.8857 -568.446 
-0.0153572 9.23321 -1674.09 83495.3 0 -2.01681 127.857 -990.835 2954.66 1.2681 22.2855 90.8742 -566.126 
-0.010661 6.76974 -1265.31 68161 0 -2.04211 129.52 -1024.15 3158.26 1.22676 22.7901 93.217 -588.45 
-0.0139593 8.36591 -1447.39 77256.6 0 -2.05257 132.925 -1107.77 3703.32 1.28942 22.3178 90.8291 -570.32 
-0.0118746 7.42327 -1371.61 73040.4 0 -2.01777 128.679 -1022.81 3197.11 1.25117 22.3498 91.5693 -569.665 
-0.0192054 11.0136 -1684.99 79951.4 0 -2.01023 126.142 -911.493 2332.4 1.42074 21.3066 84.5426 -526.593 
-0.0121671 7.40993 -1352.42 70375.4 0 -2.02152 127 -955.188 2706.98 1.31861 22.1935 89.4793 -564.369 
-0.0170186 9.23661 -1524.43 74877.8 0 -2.00855 126.538 -970.045 2847.6 1.24611 22.3623 91.3228 -567.367 
-0.0135142 7.35235 -1273.94 65234.2 0 -1.95782 122.036 -891.437 2437.76 1.28025 21.8815 88.8983 -545.584 
-0.0173287 9.66815 -1625.12 77806.4 0 -2.01054 126.619 -995.712 3110.53 1.24504 22.1922 90.4309 -559.214 
-0.0162403 9.75178 -1911.33 94947 0 -2.13219 136.905 -1159.71 3975.92 1.31001 22.8665 90.542 -593.377 
-0.0164785 10.0999 -1811.74 85617.6 0 -2.05832 128.216 -953.986 2669.99 1.3651 22.6192 87.9362 -582.761 
-0.0144811 8.39202 -1555.48 77616 0 -1.99507 125.229 -949.877 2818.62 1.34028 22.1363 86.785 -558.494 
-0.0189959 11.3103 -2032.13 96732.4 0 -2.02374 127.6 -955.603 2775.41 1.42742 22.5333 86.3499 -581.78 
-0.0161046 9.57558 -1957.39 93384 0 -2.04414 127.5 -974.222 2919.36 1.44057 21.5604 82.3149 -536.037 
-0.0157087 8.54551 -1514.92 75520.7 0 -2.03059 127.277 -959.619 2785.94 1.33791 22.7849 88.9221 -589.037 
-0.0149474 8.62519 -1538.65 78539 0 -2.16097 135.962 -1029.14 2973.73 1.69509 22.3462 78.44 -584.272 
